DTRI_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID_Human	Target_Entrez_ID_Human	TF_Entrez_ID	Target_Entrez_ID	PubMed_ID	Database	Mode	tf_species	target_species
etri_05671	NFE2L2	MARCO	4780	8685	18024	17167	21490276	InnateDB	unknown	mouse	mouse
etri_05672	NFE2L2	MCM7	4780	4176	18024	17220	22739985	TRRUST	unknown	mouse	mouse
etri_05673	NFE2L2	MDM2	4780	4193	18024	17246	21211512	TRRUST	activation	mouse	mouse
etri_05674	NFE2L2	Mt1	4780	17748	18024	17748	18445702	TRRUST	activation	mouse	mouse
etri_05675	NFE2L2	NFATC1	4780	4772	18024	18018	24521946	TRRUST	repression	mouse	mouse
etri_05676	NFE2L2	NFE2L2	4780	4780	18024	18024	23676441	TRRUST	unknown	mouse	mouse
etri_05677	NFE2L2	NFKB1	4780	4790	18024	18033	24521946	TRRUST	repression	mouse	mouse
tri_0780	NFE2L2	NQO1	4780	1728	18024	18104	16785233	TRRUST	activation	mouse	mouse
tri_0780	NFE2L2	NQO1	4780	1728	18024	18104	17278884	TRRUST	unknown	mouse	mouse
tri_0780	NFE2L2	NQO1	4780	1728	18024	18104	18474683	TRRUST	activation	mouse	mouse
tri_0780	NFE2L2	NQO1	4780	1728	18024	18104	19474220	TRRUST	activation	mouse	mouse
tri_0780	NFE2L2	NQO1	4780	1728	18024	18104	21097520	TRRUST	activation	mouse	mouse
tri_0780	NFE2L2	NQO1	4780	1728	18024	18104	25107906	TRRUST	activation	mouse	mouse
etri_05679	NFE2L2	SQSTM1	4780	8878	18024	18412	14752028	TRRUST	activation	mouse	mouse
etri_05680	NFE2L2	PRDX1	4780	5052	18024	18477	14752028	TRRUST	activation	mouse	mouse
etri_05680	NFE2L2	PRDX1	4780	5052	18024	18477	17234762	TRRUST	unknown	mouse	mouse
etri_05681	NFE2L2	PPARG	4780	5468	18024	19016	20089859	TRRUST	unknown	mouse	mouse
etri_05681	NFE2L2	PPARG	4780	5468	18024	19016	20224069	TRRUST	unknown	mouse	mouse
etri_05681	NFE2L2	PPARG	4780	5468	18024	19016	24039005	TRRUST	activation	mouse	mouse
etri_05682	NFE2L2	PTGDS	4780	5730	18024	19215	24029383	TRRUST	activation	mouse	mouse
etri_05683	NFE2L2	SOD2	4780	6648	18024	20656	24253037	TRRUST	unknown	mouse	mouse
etri_05684	NFE2L2	SCARB1	4780	949	18024	20778	14752028	TRRUST	activation	mouse	mouse
etri_05685	NFE2L2	SULT1E1	4780	6783	18024	20860	25922074	TRRUST	activation	mouse	mouse
etri_05686	NFE2L2	PRDX2	4780	7001	18024	21672	20978343	TRRUST	unknown	mouse	mouse
etri_05687	NFE2L2	TGFB1	4780	7040	18024	21803	20103708	TRRUST	repression	mouse	mouse
etri_05688	NFE2L2	TNFSF11	4780	8600	18024	21943	23085426	TRRUST	repression	mouse	mouse
tri_0778	NFE2L2	ABCC4	4780	10257	18024	239273	17668877	TRRUST	unknown	mouse	mouse
tri_0778	NFE2L2	ABCC4	4780	10257	18024	239273	20395535	TRRUST	unknown	mouse	mouse
etri_05690	NFE2L2	SLC7A11	4780	23657	18024	26570	12235164	TRRUST	activation	mouse	mouse
etri_05691	NFE2L2	TXNRD1	4780	7296	18024	50493	18445702	TRRUST	activation	mouse	mouse
etri_05692	NFE2L2	KEAP1	4780	9817	18024	50868	15581590	TRRUST	unknown	mouse	mouse
etri_05692	NFE2L2	KEAP1	4780	9817	18024	50868	20173742	TRRUST	activation	mouse	mouse
etri_05692	NFE2L2	KEAP1	4780	9817	18024	50868	20421418	TRRUST	unknown	mouse	mouse
etri_05693	NFE2L2	SLC40A1	4780	30061	18024	53945	21303654	TRRUST	both	mouse	mouse
etri_05694	NFE2L2	TXNIP	4780	10628	18024	56338	22869588	TRRUST	repression	mouse	mouse
etri_05695	NFE2L2	MGST1	4780	4257	18024	56615	21216258	TRRUST	unknown	mouse	mouse
etri_05696	NFE2L2	SDHA	4780	6389	18024	66945	9492280	TRRUST	unknown	mouse	mouse
etri_05697	NFE2L2	Mir106b	4780	723925	18024	723925	22739985	TRRUST	unknown	mouse	mouse
etri_05698	NFE2L2	ABCC3	4780	8714	18024	76408	17668877	TRRUST	unknown	mouse	mouse
etri_05699	NFE2L2	SRXN1	4780	140809	18024	76650	18445702	TRRUST	activation	mouse	mouse
etri_05699	NFE2L2	SRXN1	4780	140809	18024	76650	18761713	TRRUST	activation	mouse	mouse
etri_05699	NFE2L2	SRXN1	4780	140809	18024	76650	19027064	TRRUST	activation	mouse	mouse
etri_05699	NFE2L2	SRXN1	4780	140809	18024	76650	20826812	TRRUST	activation	mouse	mouse
etri_05699	NFE2L2	SRXN1	4780	140809	18024	76650	21466852	TRRUST	unknown	mouse	mouse
etri_05700	NFE2L2	Calcoco2	4780	76815	18024	76815	24667209	TRRUST	activation	mouse	mouse
etri_05701	NFE2L2	UGT1A6	4780	54578	18024	94284	19474220	TRRUST	activation	mouse	mouse
etri_05702	NFE2L3	PLA2G7	9603	7941	18025	27226	22247257	TRRUST	unknown	mouse	mouse
etri_05703	NFIA	GABRA6	4774	2559	18027	14399	15466411	TRRUST	activation	mouse	mouse
etri_05704	NFIA	GFAP	4774	2670	18027	14580	21690374	TRRUST	repression	mouse	mouse
etri_05704	NFIA	GFAP	4774	2670	18027	14580	2398353	TFe	unknown	mouse	mouse
etri_05705	NFIA	HGF	4774	3082	18027	15234	10851080	TFe	unknown	mouse	mouse
etri_05705	NFIA	HGF	4774	3082	18027	15234	10851080	TRRUST	repression	mouse	mouse
etri_05706	NFIA	LDHC	4774	3948	18027	16833	11447215	TFe	unknown	mouse	mouse
etri_05707	NFIA	MBP	4774	4155	18027	17196	1321139	TFe	unknown	mouse	mouse
etri_05708	NFIA	FAM89B	4774	23625	18027	17826	8380466	TRRUST	activation	mouse	mouse
etri_05708	NFIA	FAM89B	4774	23625	18027	17826	9056636	TRRUST	unknown	mouse	mouse
etri_05709	NFIA	NEFL	4774	4747	18027	18039	1321139	TFe	unknown	mouse	mouse
etri_05710	NFIA	PITX2	4774	5308	18027	18741	17562863	TFe	unknown	mouse	mouse
etri_05711	NFIA	REN	4774	5972	18027	19701	12591615	TFe	unknown	mouse	mouse
etri_05712	NFIA	SLC2A4	4774	6517	18027	20528	10212282	TFe	unknown	mouse	mouse
etri_05712	NFIA	SLC2A4	4774	6517	18027	20528	10212282	TRRUST	repression	mouse	mouse
etri_05713	NFIB	COL2A1	4781	1280	18028	12824	17904922	TRRUST	activation	mouse	mouse
etri_05714	NFIB	FAM89B	4781	23625	18028	17826	9056636	TRRUST	unknown	mouse	mouse
etri_05715	NFIC	COL1A1	4782	1277	18029	12842	7768510	TRRUST	activation	mouse	mouse
etri_05716	NFIC	COL1A2	4782	1278	18029	12843	12760745	TFe	unknown	mouse	mouse
etri_05717	NFIC	GABRA6	4782	2559	18029	14399	15466411	TFe	unknown	mouse	mouse
etri_05718	NFIC	GFAP	4782	2670	18029	14580	23832770	TRRUST	unknown	mouse	mouse
etri_05719	NFIC	HGF	4782	3082	18029	15234	10860846	TRRUST	unknown	mouse	mouse
etri_05720	NFIC	KLF4	4782	9314	18029	16600	25138274	TRRUST	activation	mouse	mouse
etri_05721	NFIC	MBP	4782	4155	18029	17196	1690988	TRRUST	unknown	mouse	mouse
etri_05722	NFIC	Mt1	4782	17748	18029	17748	11444530	TRRUST	repression	mouse	mouse
etri_05722	NFIC	Mt1	4782	17748	18029	17748	18230604	TFe	unknown	mouse	mouse
etri_05722	NFIC	Mt1	4782	17748	18029	17748	22228435	TRRUST	unknown	mouse	mouse
etri_05723	NFIC	FAM89B	4782	23625	18029	17826	9056636	TRRUST	unknown	mouse	mouse
etri_05724	NFIC	PDGFA	4782	5154	18029	18590	19752192	TRRUST	repression	mouse	mouse
etri_05725	NFIC	PDGFRA	4782	5156	18029	18595	19752192	TRRUST	repression	mouse	mouse
etri_05726	NFIC	CCL13	4782	6357	18029	20296	11164890	TRRUST	unknown	mouse	mouse
etri_05727	NFIC	SRSF2	4782	6427	18029	20382	12760745	TFe	unknown	mouse	mouse
etri_05728	NFIC	SLC2A4	4782	6517	18029	20528	9571041	TFe	unknown	mouse	mouse
etri_05729	NFIC	RHO	4782	6010	18029	212541	11333267	TFe	unknown	mouse	mouse
etri_05730	NFIC	TP53	4782	7157	18029	22059	12955085	TFe	unknown	mouse	mouse
etri_05731	NFIC	Dspp	4782	666279	18029	666279	22228435	TRRUST	activation	mouse	mouse
etri_05731	NFIC	Dspp	4782	666279	18029	666279	22447851	TRRUST	unknown	mouse	mouse
etri_05732	NFIL3	ARNT	4783	405	18030	11863	23567972	TRRUST	unknown	mouse	mouse
etri_05733	NFIL3	BMP4	4783	652	18030	12159	24794868	TRRUST	unknown	mouse	mouse
etri_05734	NFIL3	CYP7A1	4783	1581	18030	13122	24421394	TRRUST	repression	mouse	mouse
etri_05735	NFIL3	EOMES	4783	8320	18030	13813	24663216	TRRUST	activation	mouse	mouse
etri_05736	NFIL3	ID2	4783	3398	18030	15902	24663216	TRRUST	activation	mouse	mouse
etri_05736	NFIL3	ID2	4783	3398	18030	15902	25801035	InnateDB	unknown	mouse	mouse
etri_05737	NFIL3	IL10	4783	3586	18030	16153	21460847	InnateDB	unknown	mouse	mouse
etri_05738	NFIL3	IL12B	4783	3593	18030	16160	21383239	InnateDB	unknown	mouse	mouse
etri_05738	NFIL3	IL12B	4783	3593	18030	16160	21566115	ENdb	unknown	mouse	mouse
etri_05739	NFIL3	IL13	4783	3596	18030	16163	21460847	InnateDB	unknown	mouse	mouse
etri_05740	NFIL3	PER2	4783	8864	18030	18627	17182630	TRRUST	unknown	mouse	mouse
etri_05741	NFIL3	ABCB4	4783	5244	18030	18670	18242748	TRRUST	repression	mouse	mouse
etri_05742	NFIL3	ABCB1	4783	5243	18030	18671	18773899	TRRUST	unknown	mouse	mouse
etri_05743	NFIL3	PTGS2	4783	5743	18030	19225	12743120	TRRUST	repression	mouse	mouse
etri_05743	NFIL3	PTGS2	4783	5743	18030	19225	24994935	TRRUST	both	mouse	mouse
etri_05744	NFIL3	FGF21	4783	26291	18030	56636	20851878	TRRUST	repression	mouse	mouse
etri_05744	NFIL3	FGF21	4783	26291	18030	56636	23283977	TRRUST	repression	mouse	mouse
etri_05745	NFIX	CKM	4784	1158	18032	12715	20178747	TRRUST	activation	mouse	mouse
etri_05746	NFIX	FAM89B	4784	23625	18032	17826	9056636	TRRUST	unknown	mouse	mouse
etri_05747	NFIX	PITX2	4784	5308	18032	18741	14975719	TFe	unknown	mouse	mouse
etri_05748	NFKB1	Plin2	4790	101055843	18033	101055843	18854426	TRRUST	unknown	mouse	mouse
etri_05749	NFKB1	ADIPOQ	4790	9370	18033	11450	19013780	TRRUST	activation	mouse	mouse
etri_05750	NFKB1	PLIN2	4790	123	18033	11520	18854426	TRRUST	unknown	mouse	mouse
etri_05751	NFKB1	ADORA1	4790	134	18033	11539	17350174	TRRUST	activation	mouse	mouse
etri_05751	NFKB1	ADORA1	4790	134	18033	11539	17869311	TRRUST	activation	mouse	mouse
etri_05752	NFKB1	ADORA2A	4790	135	18033	11540	17869311	TRRUST	repression	mouse	mouse
etri_05753	NFKB1	ADORA2B	4790	136	18033	11541	22767505	TRRUST	unknown	mouse	mouse
etri_05754	NFKB1	AGER	4790	177	18033	11596	19129693	TRRUST	unknown	mouse	mouse
etri_05755	NFKB1	AGT	4790	183	18033	11606	19193728	TRRUST	unknown	mouse	mouse
etri_05756	NFKB1	AIRE	4790	326	18033	11634	26364592	ENdb	unknown	mouse	mouse
etri_05757	NFKB1	AKT1	4790	207	18033	11651	12052823	TRRUST	unknown	mouse	mouse
etri_05758	NFKB1	ALDH3A1	4790	218	18033	11670	10591537	TRRUST	unknown	mouse	mouse
etri_05759	NFKB1	ALOX5	4790	240	18033	11689	23720274	TRRUST	unknown	mouse	mouse
etri_05760	NFKB1	AMH	4790	268	18033	11705	12917325	TRRUST	unknown	mouse	mouse
etri_05761	NFKB1	BIRC3	4790	330	18033	11796	11517251	TRRUST	activation	mouse	mouse
etri_05761	NFKB1	BIRC3	4790	330	18033	11796	11880364	TRRUST	activation	mouse	mouse
etri_05761	NFKB1	BIRC3	4790	330	18033	11796	18056349	TRRUST	unknown	mouse	mouse
etri_05761	NFKB1	BIRC3	4790	330	18033	11796	19343319	TRRUST	activation	mouse	mouse
etri_05762	NFKB1	BIRC2	4790	329	18033	11797	18056349	TRRUST	unknown	mouse	mouse
etri_05763	NFKB1	XIAP	4790	331	18033	11798	16157589	TRRUST	activation	mouse	mouse
etri_05763	NFKB1	XIAP	4790	331	18033	11798	18761050	TRRUST	repression	mouse	mouse
etri_05764	NFKB1	BIRC5	4790	332	18033	11799	15729715	TRRUST	unknown	mouse	mouse
etri_05765	NFKB1	APOE	4790	348	18033	11816	15181251	TRRUST	unknown	mouse	mouse
etri_05765	NFKB1	APOE	4790	348	18033	11816	17553793	TRRUST	unknown	mouse	mouse
etri_05765	NFKB1	APOE	4790	348	18033	11816	18467438	TRRUST	unknown	mouse	mouse
etri_05766	NFKB1	AQP5	4790	362	18033	11830	20522648	TRRUST	unknown	mouse	mouse
etri_05767	NFKB1	BCL2	4790	596	18033	12043	11567031	TRRUST	activation	mouse	mouse
etri_05767	NFKB1	BCL2	4790	596	18033	12043	15934930	TRRUST	activation	mouse	mouse
etri_05767	NFKB1	BCL2	4790	596	18033	12043	16982684	InnateDB	unknown	mouse	mouse
etri_05767	NFKB1	BCL2	4790	596	18033	12043	18987666	InnateDB	unknown	mouse	mouse
etri_05767	NFKB1	BCL2	4790	596	18033	12043	21813505	TRRUST	activation	mouse	mouse
etri_05768	NFKB1	BCL2A1	4790	597	18033	12047	11880364	TRRUST	activation	mouse	mouse
etri_05768	NFKB1	BCL2A1	4790	597	18033	12047	12665576	TRRUST	activation	mouse	mouse
etri_05768	NFKB1	BCL2A1	4790	597	18033	12047	19343319	TRRUST	activation	mouse	mouse
etri_05769	NFKB1	BCL2L1	4790	598	18033	12048	10585435	TRRUST	unknown	mouse	mouse
etri_05769	NFKB1	BCL2L1	4790	598	18033	12048	10987817	TRRUST	activation	mouse	mouse
etri_05769	NFKB1	BCL2L1	4790	598	18033	12048	18056349	TRRUST	unknown	mouse	mouse
etri_05769	NFKB1	BCL2L1	4790	598	18033	12048	24675460	TRRUST	unknown	mouse	mouse
etri_05770	NFKB1	BMP2	4790	650	18033	12156	16835229	TRRUST	activation	mouse	mouse
etri_05771	NFKB1	BMPR2	4790	659	18033	12168	12759356	TRRUST	unknown	mouse	mouse
etri_05772	NFKB1	KLF5	4790	688	18033	12224	16102021	TRRUST	unknown	mouse	mouse
etri_05773	NFKB1	BTK	4790	695	18033	12229	18292289	TRRUST	activation	mouse	mouse
etri_05774	NFKB1	CTNNB1	4790	1499	18033	12387	11850814	TRRUST	unknown	mouse	mouse
etri_05775	NFKB1	CCND1	4790	595	18033	12443	10409765	TRRUST	unknown	mouse	mouse
etri_05775	NFKB1	CCND1	4790	595	18033	12443	10464245	TFactS	activation	mouse	mouse
etri_05775	NFKB1	CCND1	4790	595	18033	12443	10464245	TRRUST	activation	mouse	mouse
etri_05775	NFKB1	CCND1	4790	595	18033	12443	11027278	TRRUST	unknown	mouse	mouse
etri_05775	NFKB1	CCND1	4790	595	18033	12443	16357145	TRRUST	unknown	mouse	mouse
etri_05775	NFKB1	CCND1	4790	595	18033	12443	23037503	TRRUST	unknown	mouse	mouse
etri_05775	NFKB1	CCND1	4790	595	18033	12443	23172667	TRRUST	unknown	mouse	mouse
etri_05775	NFKB1	CCND1	4790	595	18033	12443	23813870	TRRUST	unknown	mouse	mouse
etri_05776	NFKB1	CCND3	4790	896	18033	12445	8661116	TRRUST	unknown	mouse	mouse
etri_05777	NFKB1	CD38	4790	952	18033	12494	18384744	TRRUST	unknown	mouse	mouse
etri_05778	NFKB1	CD7	4790	924	18033	12516	18355446	TRRUST	unknown	mouse	mouse
etri_05779	NFKB1	CD80	4790	941	18033	12519	11359799	TRRUST	activation	mouse	mouse
etri_05779	NFKB1	CD80	4790	941	18033	12519	11544320	TRRUST	activation	mouse	mouse
etri_05780	NFKB1	CD86	4790	942	18033	12524	11544320	TRRUST	activation	mouse	mouse
etri_05781	NFKB1	CDH1	4790	999	18033	12550	20683022	TRRUST	repression	mouse	mouse
etri_05782	NFKB1	CDK4	4790	1019	18033	12567	15699216	TRRUST	activation	mouse	mouse
etri_05783	NFKB1	CDKN1A	4790	1026	18033	12575	23037503	TRRUST	unknown	mouse	mouse
etri_05784	NFKB1	CEBPA	4790	1050	18033	12606	19380823	TRRUST	unknown	mouse	mouse
etri_05784	NFKB1	CEBPA	4790	1050	18033	12606	21346255	TFactS	activation	mouse	mouse
etri_05785	NFKB1	CEBPB	4790	1051	18033	12608	9212164	TRRUST	activation	mouse	mouse
etri_05786	NFKB1	CFLAR	4790	8837	18033	12633	19343319	TRRUST	activation	mouse	mouse
etri_05787	NFKB1	COL1A1	4790	1277	18033	12842	10541434	TRRUST	repression	mouse	mouse
etri_05788	NFKB1	CSF1	4790	1435	18033	12977	10919279	TRRUST	activation	mouse	mouse
etri_05788	NFKB1	CSF1	4790	1435	18033	12977	18566389	TRRUST	activation	mouse	mouse
etri_05788	NFKB1	CSF1	4790	1435	18033	12977	7583532	TFactS	activation	mouse	mouse
etri_05789	NFKB1	CSF2	4790	1437	18033	12981	11418664	TRRUST	activation	mouse	mouse
etri_05789	NFKB1	CSF2	4790	1437	18033	12981	12760745	TFe	unknown	mouse	mouse
etri_05790	NFKB1	CXADR	4790	1525	18033	13052	24478392	TRRUST	unknown	mouse	mouse
etri_05791	NFKB1	CYP11A1	4790	1583	18033	13070	24570488	TRRUST	unknown	mouse	mouse
etri_05792	NFKB1	Defb2	4790	13215	18033	13215	15494486	TRRUST	unknown	mouse	mouse
etri_05793	NFKB1	DMP1	4790	1758	18033	13406	17546045	TRRUST	repression	mouse	mouse
etri_05794	NFKB1	DRD2	4790	1813	18033	13489	17869311	TRRUST	activation	mouse	mouse
etri_05795	NFKB1	EDN1	4790	1906	18033	13614	23018104	TRRUST	unknown	mouse	mouse
etri_05796	NFKB1	KLK3	4790	354	18033	13646	11909978	TFactS	activation	mouse	mouse
etri_05796	NFKB1	KLK3	4790	354	18033	13648	11909978	TFactS	activation	mouse	mouse
etri_05797	NFKB1	EGFR	4790	1956	18033	13649	12469217	TRRUST	unknown	mouse	mouse
etri_05798	NFKB1	EGR2	4790	1959	18033	13654	25553923	TRRUST	activation	mouse	mouse
etri_05799	NFKB1	ELF3	4790	1999	18033	13710	18475289	TRRUST	unknown	mouse	mouse
etri_05800	NFKB1	EOMES	4790	8320	18033	13813	19265115	InnateDB	unknown	mouse	mouse
etri_05801	NFKB1	EPAS1	4790	2034	18033	13819	20495570	TRRUST	activation	mouse	mouse
etri_05802	NFKB1	FAS	4790	355	18033	14102	12707336	TRRUST	activation	mouse	mouse
etri_05802	NFKB1	FAS	4790	355	18033	14102	12813034	TRRUST	activation	mouse	mouse
etri_05802	NFKB1	FAS	4790	355	18033	14102	15601669	TRRUST	activation	mouse	mouse
etri_05802	NFKB1	FAS	4790	355	18033	14102	15619676	TRRUST	unknown	mouse	mouse
etri_05802	NFKB1	FAS	4790	355	18033	14102	16631160	TRRUST	unknown	mouse	mouse
etri_05802	NFKB1	FAS	4790	355	18033	14102	16940415	TRRUST	unknown	mouse	mouse
etri_05802	NFKB1	FAS	4790	355	18033	14102	19628709	TRRUST	activation	mouse	mouse
etri_05803	NFKB1	FASLG	4790	356	18033	14103	11745351	TRRUST	unknown	mouse	mouse
etri_05804	NFKB1	FBP1	4790	2203	18033	14121	19881551	TRRUST	repression	mouse	mouse
etri_05805	NFKB1	FN1	4790	2335	18033	14268	22223884	TRRUST	unknown	mouse	mouse
etri_05806	NFKB1	FOS	4790	2353	18033	14281	19026727	TRRUST	activation	mouse	mouse
etri_05807	NFKB1	FTH1	4790	2495	18033	14319	19258503	TRRUST	activation	mouse	mouse
etri_05808	NFKB1	GBP3	4790	2635	18033	14468	21343618	InnateDB	unknown	mouse	mouse
etri_05809	NFKB1	GBP2	4790	2634	18033	14469	21343618	InnateDB	unknown	mouse	mouse
etri_05810	NFKB1	GCLM	4790	2730	18033	14630	20159942	TRRUST	repression	mouse	mouse
etri_05811	NFKB1	CXCL2	4790	2920	18033	14825	11745457	TRRUST	activation	mouse	mouse
etri_05811	NFKB1	CXCL2	4790	2920	18033	14825	16000401	TRRUST	activation	mouse	mouse
etri_05811	NFKB1	CXCL2	4790	2920	18033	14825	16825293	TRRUST	unknown	mouse	mouse
etri_05812	NFKB1	Gzmb	4790	14939	18033	14939	19265115	InnateDB	unknown	mouse	mouse
etri_05813	NFKB1	CFB	4790	629	18033	14962	12193734	TRRUST	activation	mouse	mouse
etri_05814	NFKB1	HES1	4790	3280	18033	15205	20515776	TRRUST	repression	mouse	mouse
etri_05815	NFKB1	HMGCR	4790	3156	18033	15357	19095962	TRRUST	unknown	mouse	mouse
etri_05816	NFKB1	HMOX1	4790	3162	18033	15368	19752329	InnateDB	unknown	mouse	mouse
etri_05816	NFKB1	HMOX1	4790	3162	18033	15368	19752329	TRRUST	unknown	mouse	mouse
etri_05817	NFKB1	HSD11B2	4790	3291	18033	15484	15659537	TRRUST	both	mouse	mouse
etri_05818	NFKB1	ICAM1	4790	3383	18033	15894	15657065	InnateDB	unknown	mouse	mouse
etri_05819	NFKB1	CXCL10	4790	3627	18033	15945	10756005	TRRUST	unknown	mouse	mouse
etri_05820	NFKB1	IFIT3	4790	3437	18033	15959	21343618	InnateDB	unknown	mouse	mouse
etri_05821	NFKB1	IFNB1	4790	3456	18033	15977	11090154	TRRUST	activation	mouse	mouse
etri_05821	NFKB1	IFNB1	4790	3456	18033	15977	21209118	InnateDB	unknown	mouse	mouse
etri_05821	NFKB1	IFNB1	4790	3456	18033	15977	22427889	TRRUST	repression	mouse	mouse
etri_05821	NFKB1	IFNB1	4790	3456	18033	15977	24656046	InnateDB	unknown	mouse	mouse
etri_05822	NFKB1	IFNG	4790	3458	18033	15978	16481345	InnateDB	unknown	mouse	mouse
etri_05822	NFKB1	IFNG	4790	3458	18033	15978	16481345	TRRUST	unknown	mouse	mouse
etri_05822	NFKB1	IFNG	4790	3458	18033	15978	24415943	TRRUST	unknown	mouse	mouse
etri_05822	NFKB1	IFNG	4790	3458	18033	15978	8982782	TRRUST	unknown	mouse	mouse
etri_05823	NFKB1	IKBKB	4790	3551	18033	16150	19433583	TRRUST	activation	mouse	mouse
etri_05824	NFKB1	IL10	4790	3586	18033	16153	18077329	TRRUST	unknown	mouse	mouse
etri_05825	NFKB1	IL12A	4790	3592	18033	16159	11602633	InnateDB	unknown	mouse	mouse
etri_05825	NFKB1	IL12A	4790	3592	18033	16159	11602633	TRRUST	activation	mouse	mouse
etri_05825	NFKB1	IL12A	4790	3592	18033	16159	15871905	InnateDB	unknown	mouse	mouse
etri_05825	NFKB1	IL12A	4790	3592	18033	16159	15871905	TRRUST	unknown	mouse	mouse
etri_05825	NFKB1	IL12A	4790	3592	18033	16159	17982049	InnateDB	unknown	mouse	mouse
etri_05826	NFKB1	IL12B	4790	3593	18033	16160	10940886	TRRUST	activation	mouse	mouse
etri_05826	NFKB1	IL12B	4790	3593	18033	16160	11058167	TRRUST	unknown	mouse	mouse
etri_05826	NFKB1	IL12B	4790	3593	18033	16160	12077291	InnateDB	unknown	mouse	mouse
etri_05826	NFKB1	IL12B	4790	3593	18033	16160	12077291	TRRUST	unknown	mouse	mouse
etri_05826	NFKB1	IL12B	4790	3593	18033	16160	12517966	TRRUST	unknown	mouse	mouse
etri_05826	NFKB1	IL12B	4790	3593	18033	16160	15632058	TRRUST	activation	mouse	mouse
etri_05826	NFKB1	IL12B	4790	3593	18033	16160	16893987	TRRUST	activation	mouse	mouse
etri_05826	NFKB1	IL12B	4790	3593	18033	16160	17579043	TRRUST	unknown	mouse	mouse
etri_05826	NFKB1	IL12B	4790	3593	18033	16160	17924060	TRRUST	repression	mouse	mouse
etri_05826	NFKB1	IL12B	4790	3593	18033	16160	17982049	InnateDB	unknown	mouse	mouse
etri_05826	NFKB1	IL12B	4790	3593	18033	16160	19299558	InnateDB	unknown	mouse	mouse
etri_05826	NFKB1	IL12B	4790	3593	18033	16160	22427889	TRRUST	repression	mouse	mouse
etri_05826	NFKB1	IL12B	4790	3593	18033	16160	7565674	TRRUST	activation	mouse	mouse
etri_05826	NFKB1	IL12B	4790	3593	18033	16160	9234715	TFe	unknown	mouse	mouse
etri_05826	NFKB1	IL12B	4790	3593	18033	16160	9464836	TRRUST	unknown	mouse	mouse
etri_05827	NFKB1	IL15	4790	3600	18033	16168	10906187	InnateDB	unknown	mouse	mouse
etri_05827	NFKB1	IL15	4790	3600	18033	16168	21343618	InnateDB	unknown	mouse	mouse
etri_05827	NFKB1	IL15	4790	3600	18033	16168	9601937	TRRUST	unknown	mouse	mouse
etri_05828	NFKB1	IL1A	4790	3552	18033	16175	11454276	TRRUST	activation	mouse	mouse
etri_05829	NFKB1	IL1B	4790	3553	18033	16176	10080875	TFactS	activation	mouse	mouse
etri_05829	NFKB1	IL1B	4790	3553	18033	16176	10437651	TRRUST	activation	mouse	mouse
etri_05829	NFKB1	IL1B	4790	3553	18033	16176	11454276	TRRUST	activation	mouse	mouse
etri_05829	NFKB1	IL1B	4790	3553	18033	16176	14670622	TRRUST	activation	mouse	mouse
etri_05829	NFKB1	IL1B	4790	3553	18033	16176	16399630	TRRUST	activation	mouse	mouse
etri_05829	NFKB1	IL1B	4790	3553	18033	16176	16867259	TRRUST	activation	mouse	mouse
etri_05829	NFKB1	IL1B	4790	3553	18033	16176	19915568	TRRUST	unknown	mouse	mouse
etri_05829	NFKB1	IL1B	4790	3553	18033	16176	24132147	TRRUST	activation	mouse	mouse
etri_05830	NFKB1	IL2	4790	3558	18033	16183	15585831	TRRUST	unknown	mouse	mouse
etri_05830	NFKB1	IL2	4790	3558	18033	16183	15632058	TRRUST	activation	mouse	mouse
etri_05830	NFKB1	IL2	4790	3558	18033	16183	16168555	TRRUST	unknown	mouse	mouse
etri_05830	NFKB1	IL2	4790	3558	18033	16183	16611855	TRRUST	activation	mouse	mouse
etri_05830	NFKB1	IL2	4790	3558	18033	16183	1707162	TFe	unknown	mouse	mouse
etri_05830	NFKB1	IL2	4790	3558	18033	16183	7744006	TRRUST	unknown	mouse	mouse
etri_05830	NFKB1	IL2	4790	3558	18033	16183	8577772	TRRUST	unknown	mouse	mouse
etri_05830	NFKB1	IL2	4790	3558	18033	16183	9547358	TRRUST	unknown	mouse	mouse
etri_05831	NFKB1	IL2RA	4790	3559	18033	16184	2497520	TRRUST	activation	mouse	mouse
etri_05831	NFKB1	IL2RA	4790	3559	18033	16184	8029023	TRRUST	activation	mouse	mouse
etri_05831	NFKB1	IL2RA	4790	3559	18033	16184	9115639	TRRUST	activation	mouse	mouse
etri_05832	NFKB1	IL4	4790	3565	18033	16189	15938622	TRRUST	activation	mouse	mouse
etri_05832	NFKB1	IL4	4790	3565	18033	16189	19915002	TRRUST	activation	mouse	mouse
etri_05833	NFKB1	IL6	4790	3569	18033	16193	11454276	TRRUST	activation	mouse	mouse
etri_05833	NFKB1	IL6	4790	3569	18033	16193	12672795	TRRUST	unknown	mouse	mouse
etri_05833	NFKB1	IL6	4790	3569	18033	16193	15241416	InnateDB	unknown	mouse	mouse
etri_05833	NFKB1	IL6	4790	3569	18033	16193	15241416	TRRUST	activation	mouse	mouse
etri_05833	NFKB1	IL6	4790	3569	18033	16193	17982049	InnateDB	unknown	mouse	mouse
etri_05833	NFKB1	IL6	4790	3569	18033	16193	18166486	TRRUST	activation	mouse	mouse
