DTRI_ID	Experiment_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID_Human	Target_Entrez_ID_Human	TF_Entrez_ID	Target_Entrez_ID	PubMed_ID	TF_Species	Target_Species	Experiment_Type	Context_Type	Cell_Type	Age	TFBS	Mode
tri_0143	exp_1510	CUX1	POLA1	1523	5422	1523	5422	18347061	human	human	binding	cell_line	CLO_0004009	not_applicable	unknown	not_applicable
tri_0143	exp_0628	CUX1	POLA1	1523	5422	1523	5422	12665598	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0143	exp_0014	CUX1	POLA1	1523	5422	1523	5422	12665598	human	human	perturbation	cell_line	CLO_0004009	not_applicable	not_applicable	activation
tri_0143	exp_2506	CUX1	POLA1	1523	5422	1523	5422	12438259	human	human	reporter	cell_line	CLO_0004009	not_applicable	unknown	activation
tri_0143	exp_0629	CUX1	POLA1	1523	5422	1523	5422	12665598	human	human	reporter	cell_line	CLO_0009251	not_applicable	proximal	activation
tri_0143	exp_0630	CUX1	POLA1	1523	5422	1523	5422	12665598	human	human	reporter	cell_line	CLO_0009258	not_applicable	proximal	activation
tri_0143	exp_0631	CUX1	POLA1	1523	5422	1523	5422	12665598	human	human	reporter	cell_line	CLO_0004009	not_applicable	proximal	activation
tri_0143	exp_1511	CUX1	POLA1	1523	5422	1523	5422	18347061	human	human	reporter	cell_line	CLO_0004009	not_applicable	unknown	activation
tri_0144	exp_1646	CUX1	RASIP1	1523	54922	1523	54922	19635798	human	human	binding	cell_line	CLO_0004009	not_applicable	unknown	not_applicable
tri_0144	exp_3114	CUX1	RASIP1	1523	54922	13047	69903	19635798	mouse	mouse	perturbation	cell_line	CLO_0008186	not_applicable	not_applicable	activation
tri_0145	exp_1663	CUX1	PTK2	1523	5747	1523	5747	19635798	human	human	binding	cell_line	CLO_0004009	not_applicable	unknown	not_applicable
tri_0145	exp_3127	CUX1	PTK2	1523	5747	13047	14083	19635798	mouse	mouse	perturbation	cell_line	CLO_0008186	not_applicable	not_applicable	activation
tri_0146	exp_1651	CUX1	PCDH10	1523	57575	1523	57575	19635798	human	human	binding	cell_line	CLO_0004009	not_applicable	unknown	not_applicable
tri_0146	exp_3119	CUX1	PCDH10	1523	57575	13047	18526	19635798	mouse	mouse	perturbation	cell_line	CLO_0008186	not_applicable	not_applicable	repression
tri_0147	exp_2478	CUX1	SI	1523	6476	13047	69983	12101240	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_0147	exp_2479	CUX1	SI	1523	6476	13047	69983	12101240	mouse	mouse	reporter	cell_line	CLO_0002172	not_applicable	unknown	repression
tri_0148	exp_1667	CUX1	SNAI2	1523	6591	1523	6591	19635798	human	human	binding	cell_line	CLO_0004009	not_applicable	unknown	not_applicable
tri_0148	exp_3131	CUX1	SNAI2	1523	6591	13047	20583	19635798	mouse	mouse	perturbation	cell_line	CLO_0008186	not_applicable	not_applicable	activation
tri_0149	exp_1666	CUX1	SNAI1	1523	6615	1523	6615	19635798	human	human	binding	cell_line	CLO_0004009	not_applicable	unknown	not_applicable
tri_0149	exp_3130	CUX1	SNAI1	1523	6615	13047	20613	19635798	mouse	mouse	perturbation	cell_line	CLO_0008186	not_applicable	not_applicable	activation
tri_0150	exp_1664	CUX1	THBS1	1523	7057	1523	7057	19635798	human	human	binding	cell_line	CLO_0004009	not_applicable	unknown	not_applicable
tri_0150	exp_3128	CUX1	THBS1	1523	7057	13047	21825	19635798	mouse	mouse	perturbation	cell_line	CLO_0008186	not_applicable	not_applicable	activation
tri_0151	exp_1658	CUX1	VIM	1523	7431	1523	7431	19635798	human	human	binding	cell_line	CLO_0004009	not_applicable	unknown	not_applicable
tri_0151	exp_1659	CUX1	VIM	1523	7431	1523	7431	19635798	human	human	reporter	cell_line	CLO_0004009	not_applicable	unknown	activation
tri_0151	exp_3123	CUX1	VIM	1523	7431	13047	22352	19635798	mouse	mouse	perturbation	cell_line	CLO_0008186	not_applicable	not_applicable	activation
tri_0152	exp_2554	CUX1	HIST2H4A	1523	8370	1523	8370	12891711	human	human	reporter	cell_line	CLO_0008172	not_applicable	proximal	repression
tri_0153	exp_1665	CUX1	CCN5	1523	8839	1523	8839	19635798	human	human	binding	cell_line	CLO_0004009	not_applicable	unknown	not_applicable
tri_0153	exp_3129	CUX1	CCN5	1523	8839	13047	22403	19635798	mouse	mouse	perturbation	cell_line	CLO_0008186	not_applicable	not_applicable	activation
tri_0154	exp_1961	CUX1	PTTG1	1523	9232	1523	9232	22209758	human	human	binding	cell_line	CLO_0003684	not_applicable	proximal	not_applicable
tri_0154	exp_1962	CUX1	PTTG1	1523	9232	1523	9232	22209758	human	human	reporter	cell_line	CLO_0037228	not_applicable	proximal	repression
tri_0154	exp_1963	CUX1	PTTG1	1523	9232	1523	9232	22209758	human	human	reporter	cell_line	CLO_0053281	not_applicable	proximal	repression
tri_0156	exp_1645	CUX1	RAB36	1523	9609	1523	9609	19635798	human	human	binding	cell_line	CLO_0004009	not_applicable	unknown	not_applicable
tri_0156	exp_3113	CUX1	RAB36	1523	9609	13047	76877	19635798	mouse	mouse	perturbation	cell_line	CLO_0008186	not_applicable	not_applicable	activation
tri_0157	exp_1648	CUX1	ARHGAP32	1523	9743	1523	9743	19635798	human	human	binding	cell_line	CLO_0004009	not_applicable	unknown	not_applicable
tri_0157	exp_3116	CUX1	ARHGAP32	1523	9743	13047	330914	19635798	mouse	mouse	perturbation	cell_line	CLO_0008186	not_applicable	not_applicable	repression
tri_0158	exp_1654	CUX1	CDH1	1523	999	1523	999	19635798	human	human	binding	cell_line	CLO_0004009	not_applicable	unknown	not_applicable
tri_0158	exp_1655	CUX1	CDH1	1523	999	1523	999	19635798	human	human	reporter	cell_line	CLO_0004009	not_applicable	unknown	repression
tri_0158	exp_3121	CUX1	CDH1	1523	999	13047	12550	19635798	mouse	mouse	perturbation	cell_line	CLO_0008186	not_applicable	not_applicable	repression
tri_0492	exp_0521	FOXA2	CDKN1A	3170	1026	3170	1026	26093302	human	human	binding	cell_line	CLO_0007986	not_applicable	unknown	not_applicable
tri_0492	exp_0523	FOXA2	CDKN1A	3170	1026	3170	1026	26093302	human	human	perturbation	cell_line	CLO_0007986	not_applicable	not_applicable	activation
tri_0492	exp_0522	FOXA2	CDKN1A	3170	1026	3170	1026	26093302	human	human	reporter	cell_line	CLO_0007986	not_applicable	unknown	activation
tri_0493	exp_0516	FOXA2	CITED2	3170	10370	3170	10370	26093302	human	human	binding	cell_line	CLO_0007986	not_applicable	unknown	not_applicable
tri_0493	exp_0517	FOXA2	CITED2	3170	10370	3170	10370	26093302	human	human	perturbation	cell_line	CLO_0007986	not_applicable	not_applicable	activation
tri_0495	exp_2220	FOXA2	ADORA2B	3170	136	3170	136	25921584	human	human	binding	cell_line	CLO_0002172	not_applicable	unknown	not_applicable
tri_0495	exp_2221	FOXA2	ADORA2B	3170	136	3170	136	25921584	human	human	perturbation	cell_line	CLO_0002172	not_applicable	not_applicable	activation
tri_0497	exp_2197	FOXA2	CYP2A13	3170	1553	3170	1553	25667220	human	human	binding	cell_line	CLO_0001601	not_applicable	unknown	not_applicable
tri_0497	exp_2199	FOXA2	CYP2A13	3170	1553	3170	1553	25667220	human	human	perturbation	cell_line	CLO_0001601	not_applicable	not_applicable	activation
tri_0497	exp_2198	FOXA2	CYP2A13	3170	1553	3170	1553	25667220	human	human	reporter	cell_line	CLO_0001601	not_applicable	unknown	activation
tri_0499	exp_0524	FOXA2	CADM1	3170	23705	3170	23705	26093302	human	human	binding	cell_line	CLO_0007986	not_applicable	unknown	not_applicable
tri_0499	exp_0525	FOXA2	CADM1	3170	23705	3170	23705	26093302	human	human	perturbation	cell_line	CLO_0007986	not_applicable	not_applicable	activation
tri_0507	exp_2634	FOXA2	KCNJ11	3170	3767	15376	16514	15314688	mouse	mouse	perturbation	primary_cell	CL_0000168	P8	not_applicable	activation
tri_0507	exp_2633	FOXA2	KCNJ11	3170	3767	15376	16514	15314688	mouse	mouse	reporter	cell_line	CLO_0053891	not_applicable	unknown	activation
tri_0510	exp_2194	FOXA2	ABCB1	3170	5243	3170	5243	25667220	human	human	binding	cell_line	CLO_0001601	not_applicable	unknown	not_applicable
tri_0510	exp_2196	FOXA2	ABCB1	3170	5243	3170	5243	25667220	human	human	perturbation	cell_line	CLO_0001601	not_applicable	not_applicable	activation
tri_0510	exp_2195	FOXA2	ABCB1	3170	5243	3170	5243	25667220	human	human	reporter	cell_line	CLO_0001601	not_applicable	unknown	activation
tri_0511	exp_2222	FOXA2	ANO2	3170	57101	3170	57101	25921584	human	human	binding	cell_line	CLO_0002172	not_applicable	unknown	not_applicable
tri_0511	exp_2223	FOXA2	ANO2	3170	57101	3170	57101	25921584	human	human	perturbation	cell_line	CLO_0002172	not_applicable	not_applicable	activation
tri_0513	exp_0518	FOXA2	BAX	3170	581	3170	581	26093302	human	human	binding	cell_line	CLO_0007986	not_applicable	unknown	not_applicable
tri_0513	exp_0520	FOXA2	BAX	3170	581	3170	581	26093302	human	human	perturbation	cell_line	CLO_0007986	not_applicable	not_applicable	activation
tri_0513	exp_0519	FOXA2	BAX	3170	581	3170	581	26093302	human	human	reporter	cell_line	CLO_0007986	not_applicable	unknown	activation
tri_0515	exp_2224	FOXA2	SLC12A2	3170	6558	3170	6558	25921584	human	human	binding	cell_line	CLO_0002172	not_applicable	unknown	not_applicable
tri_0515	exp_2225	FOXA2	SLC12A2	3170	6558	3170	6558	25921584	human	human	perturbation	cell_line	CLO_0002172	not_applicable	not_applicable	activation
tri_0516	exp_2636	FOXA2	ABCC8	3170	6833	15376	20927	15314688	mouse	mouse	perturbation	primary_cell	CL_0000168	P8	not_applicable	activation
tri_0516	exp_2635	FOXA2	ABCC8	3170	6833	15376	20927	15314688	mouse	mouse	reporter	cell_line	CLO_0053891	not_applicable	unknown	activation
tri_0517	exp_2331	FOXA2	MUC5B	3170	727897	3170	727897	28272906	human	human	binding	primary_tissue	UBERON_0003126	unknown	unknown	not_applicable
tri_0517	exp_2330	FOXA2	MUC5B	3170	727897	3170	727897	28272906	human	human	binding	cell_line	CLO_0037020	not_applicable	unknown	not_applicable
tri_0517	exp_2333	FOXA2	MUC5B	3170	727897	3170	727897	28272906	human	human	perturbation	cell_line	CLO_0001601	not_applicable	not_applicable	activation
tri_0518	exp_2200	FOXA2	UGT2B17	3170	7367	3170	7367	25667220	human	human	binding	cell_line	CLO_0001601	not_applicable	unknown	not_applicable
tri_0518	exp_2202	FOXA2	UGT2B17	3170	7367	3170	7367	25667220	human	human	perturbation	cell_line	CLO_0001601	not_applicable	not_applicable	activation
tri_0518	exp_2201	FOXA2	UGT2B17	3170	7367	3170	7367	25667220	human	human	reporter	cell_line	CLO_0001601	not_applicable	unknown	activation
tri_0520	exp_0364	FOXA2	FTO	3170	79068	3170	79068	23236435	human	human	binding	cell_line	CLO_0001230	not_applicable	proximal	not_applicable
tri_0520	exp_0365	FOXA2	FTO	3170	79068	3170	79068	23236435	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0520	exp_0368	FOXA2	FTO	3170	79068	3170	79068	23236435	human	human	perturbation	cell_line	CLO_0001230	not_applicable	not_applicable	repression
tri_0520	exp_0366	FOXA2	FTO	3170	79068	3170	79068	23236435	human	human	reporter	cell_line	CLO_0001230	not_applicable	proximal	repression
tri_0520	exp_0367	FOXA2	FTO	3170	79068	3170	79068	23236435	human	human	reporter	cell_line	CLO_0003684	not_applicable	proximal	repression
tri_0521	exp_0526	FOXA2	NR0B2	3170	8431	3170	8431	26093302	human	human	binding	cell_line	CLO_0007986	not_applicable	unknown	not_applicable
tri_0521	exp_0527	FOXA2	NR0B2	3170	8431	3170	8431	26093302	human	human	perturbation	cell_line	CLO_0007986	not_applicable	not_applicable	activation
tri_0522	exp_2218	FOXA2	SLC4A4	3170	8671	3170	8671	25921584	human	human	binding	cell_line	CLO_0002172	not_applicable	unknown	not_applicable
tri_0522	exp_2219	FOXA2	SLC4A4	3170	8671	3170	8671	25921584	human	human	perturbation	cell_line	CLO_0002172	not_applicable	not_applicable	activation
tri_1377	exp_2251	YY1	CCL4	7528	6351	7528	6351	26786659	human	human	binding	cell_line	CLO_0008395	not_applicable	proximal	not_applicable
tri_1377	exp_2253	YY1	CCL4	7528	6351	7528	6351	26786659	human	human	perturbation	cell_line	CLO_0008395	not_applicable	not_applicable	activation
tri_1360	exp_1040	YY1	NKX2-5	7528	1482	22632	18091	23307821	mouse	mouse	binding	primary_tissue	UBERON_0000948	E9.5	distal	not_applicable
tri_1360	exp_1041	YY1	NKX2-5	7528	1482	22632	18091	23307821	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	distal	not_applicable
tri_1360	exp_1043	YY1	NKX2-5	7528	1482	22632	18091	23307821	mouse	mouse	perturbation	primary_tissue	UBERON_0000948	E7.5	not_applicable	activation
tri_0555	exp_3210	HES1	ASCL1	3280	429	15205	17172	20506217	mouse	mouse	binding	cell_line	CLO_0008302	not_applicable	proximal	not_applicable
tri_0555	exp_2946	HES1	ASCL1	3280	429	15205	17172	18344989	mouse	mouse	binding	primary_cell	EFO_0004039	E17.5	unknown	not_applicable
tri_0555	exp_3043	HES1	ASCL1	3280	429	15205	17172	19109490	mouse	mouse	perturbation	primary_cell	EFO_0004039	unknown	not_applicable	repression
tri_0555	exp_2947	HES1	ASCL1	3280	429	15205	17172	18344989	mouse	mouse	perturbation	primary_cell	EFO_0004039	E17.5	not_applicable	repression
tri_0555	exp_0350	HES1	ASCL1	3280	429	15205	17172	22718343	mouse	mouse	perturbation	cell_line	CLO_0051650	not_applicable	not_applicable	repression
tri_0555	exp_0349	HES1	ASCL1	3280	429	15205	17172	22718343	mouse	mouse	reporter	cell_line	CLO_0051650	not_applicable	unknown	repression
tri_1356	exp_1740	YY1	CFTR	7528	1080	7528	1080	20309604	human	human	binding	cell_line	CLO_0001925	not_applicable	proximal	not_applicable
tri_1356	exp_1741	YY1	CFTR	7528	1080	7528	1080	20309604	human	human	reporter	cell_line	CLO_0001925	not_applicable	proximal	repression
tri_1359	exp_2879	YY1	CR2	7528	1380	22632	12902	17513763	mouse	mouse	binding	primary_cell	CL_2000074	unknown	unknown	not_applicable
tri_0538	exp_2009	HES1	CDKN1C	3280	1028	3280	1028	22705236	human	human	binding	cell_line	CLO_0003704	not_applicable	unknown	not_applicable
tri_0538	exp_2010	HES1	CDKN1C	3280	1028	3280	1028	22705236	human	human	perturbation	cell_line	CLO_0003704	not_applicable	not_applicable	repression
tri_0538	exp_2011	HES1	CDKN1C	3280	1028	3280	1028	22705236	human	human	perturbation	cell_line	CLO_0009098	not_applicable	not_applicable	repression
tri_0538	exp_3695	HES1	CDKN1C	3280	1028	15205	12577	25005473	mouse	mouse	binding	primary_tissue	UBERON_0002102	E11.5	unknown	not_applicable
tri_0538	exp_2765	HES1	CDKN1C	3280	1028	15205	12577	16899237	mouse	mouse	perturbation	primary_tissue	UBERON_0003922	E9.5	not_applicable	repression
tri_0538	exp_2764	HES1	CDKN1C	3280	1028	15205	12577	16899237	mouse	mouse	reporter	cell_line	CLO_0002597	not_applicable	proximal	repression
tri_0538	exp_3698	HES1	CDKN1C	3280	1028	15205	12577	25005473	mouse	mouse	reporter	cell_line	CLO_0002071	not_applicable	unknown	repression
tri_0545	exp_1375	HES1	E2F1	3280	1869	3280	1869	15467735	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0545	exp_1377	HES1	E2F1	3280	1869	3280	1869	15467735	human	human	perturbation	cell_line	CLO_0009251	not_applicable	not_applicable	repression
tri_0545	exp_1376	HES1	E2F1	3280	1869	3280	1869	15467735	human	human	reporter	cell_line	CLO_0009251	not_applicable	proximal	repression
tri_1357	exp_2439	YY1	COL1A1	7528	1277	22632	12842	11514536	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1357	exp_2440	YY1	COL1A1	7528	1277	22632	12842	11514536	mouse	mouse	reporter	cell_line	CLO_0001859	not_applicable	proximal	activation
tri_1362	exp_3968	YY1	EGF	7528	1950	22632	13645	9687156	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1370	exp_2455	YY1	MSX2	7528	4488	22632	17702	11861914	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_1370	exp_2457	YY1	MSX2	7528	4488	22632	17702	11861914	mouse	mouse	perturbation	cell_line	CLO_0008302	not_applicable	not_applicable	activation
tri_1370	exp_2456	YY1	MSX2	7528	4488	22632	17702	11861914	mouse	mouse	reporter	cell_line	CLO_0008302	not_applicable	unknown	activation
tri_1365	exp_1318	YY1	NR3C1	7528	2908	7528	2908	10030686	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1365	exp_1319	YY1	NR3C1	7528	2908	7528	2908	10030686	human	human	reporter	cell_line	CLO_0003684	not_applicable	proximal	activation
tri_0551	exp_1536	HES1	HTR1A	3280	3350	3280	3350	18499474	human	human	reporter	cell_line	CLO_0007203	not_applicable	unknown	repression
tri_0551	exp_2982	HES1	HTR1A	3280	3350	15205	15550	18499474	mouse	mouse	perturbation	primary_tissue	UBERON_0002028	E12.5	not_applicable	repression
tri_0551	exp_2983	HES1	HTR1A	3280	3350	15205	15550	18499474	mouse	mouse	perturbation	primary_tissue	UBERON_0001891	E12.5	not_applicable	repression
tri_0554	exp_1703	HES1	MAP2	3280	4133	3280	4133	19880519	human	human	binding	cell_line	CLO_0001373	not_applicable	proximal	not_applicable
tri_0554	exp_1704	HES1	MAP2	3280	4133	3280	4133	19880519	human	human	binding	cell_line	CLO_0009041	not_applicable	proximal	not_applicable
tri_0554	exp_1706	HES1	MAP2	3280	4133	3280	4133	19880519	human	human	perturbation	cell_line	CLO_0001373	not_applicable	not_applicable	repression
tri_0554	exp_1707	HES1	MAP2	3280	4133	3280	4133	19880519	human	human	perturbation	cell_line	CLO_0009041	not_applicable	not_applicable	repression
tri_0554	exp_1705	HES1	MAP2	3280	4133	15205	4133	19880519	mouse	human	reporter	cell_line	CLO_0001373	not_applicable	proximal	repression
tri_0559	exp_3727	HES1	PTEN	3280	5728	15205	19211	25344626	mouse	mouse	perturbation	primary_tissue	UBERON_0000992	P2	not_applicable	repression
tri_1371	exp_0391	YY1	MUC4	7528	4585	7528	4585	23813057	human	human	binding	cell_line	CLO_0002065	not_applicable	proximal	not_applicable
tri_1371	exp_0392	YY1	MUC4	7528	4585	7528	4585	23813057	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1371	exp_0394	YY1	MUC4	7528	4585	7528	4585	23813057	human	human	perturbation	cell_line	CLO_0002065	not_applicable	not_applicable	repression
tri_1371	exp_0393	YY1	MUC4	7528	4585	7528	4585	23813057	human	human	reporter	cell_line	CLO_0002065	not_applicable	proximal	repression
tri_1379	exp_2357	YY1	TP53	7528	7157	7528	7157	8816507	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1379	exp_2360	YY1	TP53	7528	7157	7528	7157	8816507	human	human	reporter	cell_line	CLO_0003684	not_applicable	proximal	activation
tri_1379	exp_2358	YY1	TP53	7528	7157	22632	22059	8816507	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_0537	exp_1392	HES1	CDKN1B	3280	1027	15205	12576	15870295	mouse	mouse	perturbation	primary_tissue	UBERON_0002370	E14.5	not_applicable	repression
tri_0537	exp_1393	HES1	CDKN1B	3280	1027	15205	12576	15870295	mouse	mouse	perturbation	primary_tissue	UBERON_0002107	E14.5	not_applicable	repression
tri_0537	exp_1394	HES1	CDKN1B	3280	1027	15205	12576	15870295	mouse	mouse	perturbation	primary_tissue	UBERON_0000955	E14.5	not_applicable	repression
tri_1364	exp_2741	YY1	AMELY	7528	266	22632	11704	16674681	mouse	mouse	reporter	cell_line	CUSTOM_LS8_cell	not_applicable	unknown	repression
tri_1385	exp_3361	YY1	CDH1	7528	999	7528	999	21685935	human	human	binding	cell_line	CUSTOM_HNE1_cell	not_applicable	unknown	not_applicable
tri_1358	exp_3948	YY1	CPOX	7528	1371	22632	12892	9038208	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1358	exp_3949	YY1	CPOX	7528	1371	22632	12892	9038208	mouse	mouse	reporter	cell_line	CLO_0052294	not_applicable	proximal	repression
tri_1363	exp_3930	YY1	FOS	7528	2353	22632	14281	7494244	mouse	mouse	reporter	cell_line	CLO_0003684	not_applicable	unknown	activation
tri_1372	exp_2601	YY1	PAX2	7528	5076	22632	18504	15013809	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1372	exp_2602	YY1	PAX2	7528	5076	22632	18504	15013809	mouse	mouse	reporter	cell_line	CLO_0003704	not_applicable	proximal	activation
tri_0539	exp_0497	HES1	ADAMTS5	3280	11096	3280	11096	25733872	human	human	reporter	cell_line	CLO_0009210	not_applicable	unknown	activation
