TF_Symbol	TF_Entrez_ID	Species	Lambert	SFARI_Score	SFARI_Syndomic	GO_Neurodev	Neurodev_TF	N_Candidate_Paper
ZNF821	55565	human	TRUE	0	0	FALSE	FALSE	0
ZNF823	55552	human	TRUE	0	0	FALSE	FALSE	0
ZNF829	374899	human	TRUE	0	0	FALSE	FALSE	0
ZNF83	55769	human	TRUE	0	0	FALSE	FALSE	0
ZNF830	91603	human	TRUE	0	0	FALSE	FALSE	0
ZNF831	128611	human	TRUE	0	0	FALSE	FALSE	0
ZNF835	90485	human	TRUE	0	0	FALSE	FALSE	0
ZNF836	162962	human	TRUE	0	0	FALSE	FALSE	0
ZNF837	116412	human	TRUE	0	0	FALSE	FALSE	0
ZNF84	7637	human	TRUE	0	0	FALSE	FALSE	0
ZNF841	284371	human	TRUE	0	0	FALSE	FALSE	0
ZNF843	283933	human	TRUE	0	0	FALSE	FALSE	0
ZNF844	284391	human	TRUE	0	0	FALSE	FALSE	0
ZNF845	91664	human	TRUE	0	0	FALSE	FALSE	0
ZNF846	162993	human	TRUE	0	0	FALSE	FALSE	0
ZNF85	7639	human	TRUE	0	0	FALSE	FALSE	0
ZNF850	342892	human	TRUE	0	0	FALSE	FALSE	0
ZNF852	285346	human	TRUE	0	0	FALSE	FALSE	0
ZNF853	54753	human	TRUE	0	0	FALSE	FALSE	0
ZNF860	344787	human	TRUE	0	0	FALSE	FALSE	0
ZNF865	100507290	human	TRUE	0	0	FALSE	FALSE	0
ZNF878	729747	human	TRUE	0	0	FALSE	FALSE	0
ZNF879	345462	human	TRUE	0	0	FALSE	FALSE	0
ZNF880	400713	human	TRUE	0	0	FALSE	FALSE	0
ZNF883	169834	human	TRUE	0	0	FALSE	FALSE	0
ZNF891	101060200	human	TRUE	0	0	FALSE	FALSE	0
ZNF90	7643	human	TRUE	0	0	FALSE	FALSE	0
ZNF91	7644	human	TRUE	0	0	FALSE	FALSE	0
ZNF92	168374	human	TRUE	0	0	FALSE	FALSE	0
ZNF93	81931	human	TRUE	0	0	FALSE	FALSE	0
ZNF98	148198	human	TRUE	0	0	FALSE	FALSE	0
ZNF99	7652	human	TRUE	0	0	FALSE	FALSE	0
ZSCAN1	284312	human	TRUE	0	0	FALSE	FALSE	0
ZSCAN2	54993	human	TRUE	0	0	FALSE	FALSE	0
ZSCAN20	7579	human	TRUE	0	0	FALSE	FALSE	0
ZSCAN21	7589	human	TRUE	0	0	FALSE	FALSE	0
ZSCAN22	342945	human	TRUE	0	0	FALSE	FALSE	0
ZSCAN23	222696	human	TRUE	0	0	FALSE	FALSE	0
ZSCAN25	221785	human	TRUE	0	0	FALSE	FALSE	0
ZSCAN26	7741	human	TRUE	0	0	FALSE	FALSE	0
ZSCAN29	146050	human	TRUE	0	0	FALSE	FALSE	0
ZSCAN30	100101467	human	TRUE	0	0	FALSE	FALSE	0
ZSCAN31	64288	human	TRUE	0	0	FALSE	FALSE	0
ZSCAN32	54925	human	TRUE	0	0	FALSE	FALSE	0
ZSCAN5A	79149	human	TRUE	0	0	FALSE	FALSE	0
ZSCAN5B	342933	human	TRUE	0	0	FALSE	FALSE	0
ZUP1	221302	human	TRUE	0	0	FALSE	FALSE	0
ZXDB	158586	human	TRUE	0	0	FALSE	FALSE	0
