DTRI_ID	EXPERIMENT_ID	PubMed_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID	Target_Entrez_ID	TF_Species	Target_Species	Experiment_Type	Context_Type	Cell_Type	Age	TFBS	Mode
tri_08920	exp_2757	16741925	E2F1	PURA	13555	19290	mouse	mouse	reporter	cell_line	CLO_0009464	not_applicable	proximal	activation
tri_12831	exp_2017	22880102	E2F1	CD2AP	1869	23607	human	human	binding	cell_line	CLO_0051650	not_applicable	unknown	not_applicable
tri_12831	exp_2019	22880102	E2F1	CD2AP	1869	23607	human	human	perturbation	cell_line	CLO_0051650	not_applicable	not_applicable	activation
tri_12831	exp_2018	22880102	E2F1	CD2AP	1869	23607	human	human	reporter	cell_line	CLO_0051650	not_applicable	unknown	activation
tri_12849	exp_1979	22389255	E2F1	HMGA1	1869	3159	human	human	binding	cell_line	CLO_0009258	not_applicable	proximal	not_applicable
tri_12849	exp_1981	22389255	E2F1	HMGA1	1869	3159	human	human	perturbation	cell_line	CLO_0009258	not_applicable	not_applicable	activation
tri_12849	exp_1980	22389255	E2F1	HMGA1	1869	3159	human	human	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_12858	exp_2108	23829315	E2F1	NELL2	1869	4753	human	human	binding	cell_line	CLO_0007634	not_applicable	proximal	not_applicable
tri_12858	exp_2109	23829315	E2F1	NELL2	1869	4753	human	human	binding	cell_line	CLO_0001421	not_applicable	proximal	not_applicable
tri_12858	exp_2112	23829315	E2F1	NELL2	1869	4753	human	human	perturbation	cell_line	CLO_0007634	not_applicable	not_applicable	activation
tri_12858	exp_2113	23829315	E2F1	NELL2	1869	4753	human	human	perturbation	cell_line	CLO_0001421	not_applicable	not_applicable	activation
tri_12858	exp_2110	23829315	E2F1	NELL2	1869	4753	human	human	reporter	cell_line	CLO_0007634	not_applicable	proximal	activation
tri_12858	exp_2111	23829315	E2F1	NELL2	1869	4753	human	human	reporter	cell_line	CLO_0001421	not_applicable	proximal	activation
tri_18751	exp_2625	15240700	E2F1	BID	13555	12122	mouse	mouse	perturbation	primary_cell	CL_0000084	unknown	not_applicable	activation
tri_22781	exp_1780	20664976	E2F1	CDKN2B-AS1	1869	100048912	human	human	reporter	cell_line	CLO_0003684	not_applicable	unknown	activation
tri_22781	exp_1781	20664976	E2F1	CDKN2B-AS1	1869	100048912	human	human	reporter	cell_line	CLO_0001601	not_applicable	unknown	activation
tri_22782	exp_2024	22911364	E2F1	STMN1	1869	3925	human	human	binding	cell_line	CLO_0009989	not_applicable	proximal	not_applicable
tri_22782	exp_2025	22911364	E2F1	STMN1	1869	3925	human	human	binding	cell_line	CLO_0054294	not_applicable	proximal	not_applicable
tri_22782	exp_2028	22911364	E2F1	STMN1	1869	3925	human	human	perturbation	cell_line	CLO_0009989	not_applicable	not_applicable	activation
tri_22782	exp_2029	22911364	E2F1	STMN1	1869	3925	human	human	perturbation	cell_line	CLO_0054294	not_applicable	not_applicable	activation
tri_22782	exp_2026	22911364	E2F1	STMN1	1869	3925	human	human	reporter	cell_line	CLO_0009989	not_applicable	proximal	activation
tri_22782	exp_2027	22911364	E2F1	STMN1	1869	3925	human	human	reporter	cell_line	CLO_0054294	not_applicable	proximal	activation
tri_22783	exp_2624	15240700	E2F1	CASP8	13555	12370	mouse	mouse	perturbation	primary_cell	CL_0000084	unknown	not_applicable	activation
tri_01606	exp_1089	24692107	CTNNB1	RUNX2	12387	12393	mouse	mouse	binding	primary_cell	CL_0000062	unknown	unknown	not_applicable
tri_01606	exp_0438	24692107	CTNNB1	RUNX2	12387	12393	mouse	mouse	reporter	cell_line	CLO_00008947	not_applicable	unknown	activation
tri_03632	exp_1465	17360646	CTNNB1	CCND1	1499	595	human	human	binding	cell_line	CLO_0003665	not_applicable	unknown	not_applicable
tri_03632	exp_1321	10318916	CTNNB1	CCND1	1499	595	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_03632	exp_1324	10318916	CTNNB1	CCND1	1499	595	human	human	perturbation	cell_line	CLO_0051650	not_applicable	not_applicable	activation
tri_03632	exp_1322	10318916	CTNNB1	CCND1	1499	595	human	human	reporter	cell_line	CLO_0051650	not_applicable	proximal	activation
tri_03632	exp_1323	10318916	CTNNB1	CCND1	1499	595	human	human	reporter	cell_line	CLO_0008154	not_applicable	proximal	activation
tri_03644	exp_0209	19561604	CTNNB1	MYC	1499	4609	human	human	binding	cell_line	CLO_0007378	not_applicable	unknown	not_applicable
tri_03644	exp_1467	17360646	CTNNB1	MYC	1499	4609	human	human	binding	cell_line	CLO_0003665	not_applicable	unknown	not_applicable
tri_03644	exp_0660	15576399	CTNNB1	MYC	12387	17869	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_03644	exp_0662	15576399	CTNNB1	MYC	12387	17869	mouse	mouse	perturbation	cell_line	CLO_0007730	not_applicable	not_applicable	activation
tri_03644	exp_0661	15576399	CTNNB1	MYC	12387	17869	mouse	mouse	reporter	cell_line	CLO_0007730	not_applicable	proximal	activation
tri_04908	exp_0015	12810642	CTNNB1	VEGFA	1499	7422	human	human	perturbation	cell_line	CLO_0009222	not_applicable	not_applicable	activation
tri_04908	exp_0016	12810642	CTNNB1	VEGFA	1499	7422	human	human	perturbation	cell_line	CLO_0003665	not_applicable	not_applicable	activation
tri_04908	exp_0017	12810642	CTNNB1	VEGFA	1499	7422	human	human	perturbation	cell_line	BTO_0004306	not_applicable	not_applicable	activation
tri_08646	exp_3161	19900401	CTNNB1	E2F1	12387	13555	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_08646	exp_3162	19900401	CTNNB1	E2F1	12387	13555	mouse	mouse	reporter	cell_line	EFO_0002887	not_applicable	proximal	repression
tri_08662	exp_2825	17158875	CTNNB1	FGF18	12387	14172	mouse	mouse	binding	cell_line	CLO_0001230	not_applicable	unknown	not_applicable
tri_08662	exp_2829	17158875	CTNNB1	FGF18	12387	14172	mouse	mouse	perturbation	primary_tissue	UBERON_0001424	E15.5	not_applicable	activation
tri_08662	exp_2828	17158875	CTNNB1	FGF18	12387	14172	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	unknown	activation
tri_08703	exp_1399	16007074	CTNNB1	JUN	1499	3725	human	human	binding	cell_line	CLO_0051650	not_applicable	unknown	not_applicable
tri_08703	exp_1400	16007074	CTNNB1	JUN	1499	16476	human	mouse	reporter	cell_line	CLO_0003665	not_applicable	unknown	activation
tri_08741	exp_2605	15031118	CTNNB1	NEUROG1	12387	18014	mouse	mouse	binding	primary_cell	EFO_0004039	E14	unknown	not_applicable
tri_08741	exp_2606	15031118	CTNNB1	NEUROG1	12387	18014	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	unknown	activation
tri_08767	exp_0811	17945188	CTNNB1	PTGS2	12387	19225	mouse	mouse	binding	primary_cell	CL_0000138	P4	distal	not_applicable
tri_08767	exp_2678	15592796	CTNNB1	PTGS2	12387	19225	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_08767	exp_2679	15592796	CTNNB1	PTGS2	12387	19225	mouse	mouse	perturbation	cell_line	CLO_0007582	not_applicable	not_applicable	activation
tri_08767	exp_0813	17945188	CTNNB1	PTGS2	12387	19225	mouse	mouse	perturbation	primary_cell	CL_0000138	P4	not_applicable	activation
tri_08767	exp_0812	17945188	CTNNB1	PTGS2	12387	19225	mouse	mouse	reporter	primary_cell	CL_0000138	P4	distal	activation
tri_08794	exp_1914	21772333	CTNNB1	SPP1	1499	6696	human	human	binding	cell_line	CLO_0007634	not_applicable	proximal	not_applicable
tri_08794	exp_1916	21772333	CTNNB1	SPP1	1499	6696	human	human	perturbation	cell_line	CLO_0007634	not_applicable	not_applicable	activation
tri_08794	exp_1915	21772333	CTNNB1	SPP1	1499	6696	human	human	reporter	cell_line	CLO_0007634	not_applicable	proximal	activation
tri_08795	exp_1676	19679347	CTNNB1	STARD7	1499	56910	human	human	binding	cell_line	CLO_007017	not_applicable	unknown	not_applicable
tri_08795	exp_1678	19679347	CTNNB1	STARD7	1499	56910	human	human	perturbation	cell_line	CLO_007017	not_applicable	not_applicable	activation
tri_08795	exp_1677	19679347	CTNNB1	STARD7	1499	56910	human	human	reporter	cell_line	CLO_007017	not_applicable	unknown	activation
tri_12720	exp_1769	20442281	CTNNB1	PLD1	1499	5337	human	human	binding	cell_line	CLO_0001230	not_applicable	unknown	not_applicable
tri_12720	exp_1771	20442281	CTNNB1	PLD1	1499	5337	human	human	perturbation	cell_line	CLO_0001230	not_applicable	not_applicable	activation
tri_12720	exp_1770	20442281	CTNNB1	PLD1	1499	5337	human	human	reporter	cell_line	CLO_0001230	not_applicable	unknown	activation
tri_18642	exp_0905	19864427	CTNNB1	ATOH1	12387	11921	mouse	mouse	binding	cell_line	CLO_0008154	not_applicable	proximal	not_applicable
tri_18642	exp_0907	19864427	CTNNB1	ATOH1	12387	11921	mouse	mouse	perturbation	cell_line	CLO_0008154	not_applicable	not_applicable	activation
tri_18642	exp_0906	19864427	CTNNB1	ATOH1	12387	11921	mouse	mouse	reporter	cell_line	CLO_0008154	not_applicable	proximal	activation
tri_18643	exp_1188	11940574	CTNNB1	AXIN2	1499	8313	human	human	perturbation	primary_tissue	UBERON_0000992	unknown	not_applicable	activation
tri_18643	exp_2007	22615875	CTNNB1	AXIN2	1499	8313	human	human	perturbation	cell_line	CLO_0009989	not_applicable	not_applicable	activation
tri_18661	exp_1463	17335794	CTNNB1	LEF1	1499	51176	human	human	reporter	cell_line	CLO_0002596	not_applicable	proximal	activation
tri_18664	exp_0822	17971297	CTNNB1	MMP13	12387	17386	mouse	mouse	binding	primary_cell	CL_0000138	P4	distal	not_applicable
tri_18664	exp_0821	17971297	CTNNB1	MMP13	12387	17386	mouse	mouse	perturbation	primary_cell	CL_0000138	P4	not_applicable	activation
tri_18664	exp_0823	17971297	CTNNB1	MMP13	12387	17386	mouse	mouse	reporter	primary_cell	CL_0000138	P4	distal	activation
tri_18669	exp_3269	20960542	CTNNB1	PITX2	12387	18741	mouse	mouse	binding	primary_tissue	UBERON_0004017	E12.5	unknown	not_applicable
tri_18672	exp_1354	12651860	CTNNB1	SMC3	1499	9126	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_18672	exp_1353	12651860	CTNNB1	SMC3	1499	9126	human	human	perturbation	cell_line	CLO_0003665	not_applicable	not_applicable	activation
tri_18672	exp_1352	12651860	CTNNB1	SMC3	1499	9126	human	human	reporter	cell_line	CLO_0003665	not_applicable	proximal	activation
tri_18672	exp_1355	12651860	CTNNB1	SMC3	12387	13006	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_22717	exp_0933	20599763	CTNNB1	ENAM	12387	13801	mouse	mouse	binding	cell_line	CUSTOM_LS8_cell	not_applicable	proximal	not_applicable
tri_22718	exp_2986	18593980	CTNNB1	COPS5	1499	10987	human	human	binding	cell_line	CLO_0003704	not_applicable	unknown	not_applicable
tri_22719	exp_1526	18429952	CTNNB1	NOTUM	1499	147111	human	human	binding	cell_line	CLO_0003704	not_applicable	unknown	not_applicable
tri_22719	exp_1527	18429952	CTNNB1	NOTUM	1499	147111	human	human	reporter	cell_line	CLO_0003704	not_applicable	unknown	activation
tri_22720	exp_3233	20571031	CTNNB1	CCN2	12387	14219	mouse	mouse	binding	cell_line	CLO_0050536	not_applicable	proximal	not_applicable
tri_22720	exp_3234	20571031	CTNNB1	CCN2	12387	14219	mouse	mouse	perturbation	cell_line	CLO_0050536	not_applicable	not_applicable	activation
tri_22720	exp_3232	20571031	CTNNB1	CCN2	12387	14219	mouse	mouse	reporter	cell_line	CLO_0050536	not_applicable	proximal	activation
tri_22721	exp_1425	16291872	CTNNB1	EDN1	1499	1906	human	human	perturbation	cell_line	CLO_0052064	not_applicable	not_applicable	activation
tri_22721	exp_1426	16291872	CTNNB1	EDN1	1499	1906	human	human	perturbation	cell_line	CLO_0037116	not_applicable	not_applicable	activation
tri_22721	exp_1423	16291872	CTNNB1	EDN1	1499	1906	human	human	reporter	cell_line	CLO_0052064	not_applicable	unknown	activation
tri_22721	exp_1424	16291872	CTNNB1	EDN1	1499	1906	human	human	reporter	cell_line	CLO_0037116	not_applicable	unknown	activation
tri_22721	exp_1429	16291872	CTNNB1	EDN1	12387	13614	mouse	mouse	perturbation	primary_cell	CL_0002231	P70	not_applicable	activation
tri_22721	exp_1428	16291872	CTNNB1	EDN1	12387	13614	mouse	mouse	reporter	primary_cell	CL_0002231	P70	proximal	activation
tri_22722	exp_1867	21636708	CTNNB1	AKT2	1499	208	human	human	perturbation	cell_line	CLO_0009093	not_applicable	not_applicable	activation
tri_22723	exp_3734	25384422	CTNNB1	BACE1	12387	23821	mouse	mouse	binding	cell_line	CLO_0008154	not_applicable	proximal	not_applicable
tri_22723	exp_3736	25384422	CTNNB1	BACE1	12387	23821	mouse	mouse	perturbation	cell_line	CLO_0008154	not_applicable	not_applicable	repression
tri_22723	exp_3735	25384422	CTNNB1	BACE1	12387	23821	mouse	mouse	reporter	cell_line	CLO_0008154	not_applicable	proximal	repression
tri_22724	exp_0358	22961697	CTNNB1	HMGA1	1499	3159	human	human	binding	cell_line	CLO_0003665	not_applicable	proximal	not_applicable
tri_22724	exp_0356	22961697	CTNNB1	HMGA1	1499	3159	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_22725	exp_3381	21956839	CTNNB1	HES1	12387	15205	mouse	mouse	binding	cell_line	CLO_0050544	not_applicable	unknown	not_applicable
tri_22726	exp_0245	20372961	CTNNB1	MIR30E	1499	407034	human	human	reporter	cell_line	CLO_0004342	not_applicable	proximal	activation
tri_22727	exp_2609	15031118	CTNNB1	ASCL1	12387	17172	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	unknown	activation
tri_22728	exp_2608	15031118	CTNNB1	MYOD1	12387	17927	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	unknown	activation
tri_22729	exp_3248	20659708	CTNNB1	POU5F1	12387	18999	mouse	mouse	reporter	cell_line	CLO_0002405	not_applicable	proximal	activation
tri_22730	exp_2003	22615875	CTNNB1	ENAH	1499	55740	human	human	binding	cell_line	CLO_0009989	not_applicable	unknown	not_applicable
tri_22730	exp_2004	22615875	CTNNB1	ENAH	1499	55740	human	human	binding	cell_line	CLO_0051650	not_applicable	unknown	not_applicable
tri_22730	exp_2002	22615875	CTNNB1	ENAH	1499	55740	human	human	perturbation	cell_line	CLO_0009989	not_applicable	not_applicable	activation
tri_22730	exp_2001	22615875	CTNNB1	ENAH	1499	55740	human	human	reporter	cell_line	CLO_0009989	not_applicable	unknown	activation
tri_22730	exp_2005	22615875	CTNNB1	ENAH	12387	13800	mouse	mouse	binding	primary_tissue	UBERON_0002107	unknown	unknown	not_applicable
tri_22730	exp_2006	22615875	CTNNB1	ENAH	12387	13800	mouse	mouse	binding	primary_tissue	UBERON_0000955	unknown	unknown	not_applicable
tri_22731	exp_1056	23417899	CTNNB1	MESP1	12387	17292	mouse	mouse	perturbation	cell_line	EFO_0005914	not_applicable	not_applicable	activation
tri_22731	exp_1054	23417899	CTNNB1	MESP1	12387	17292	mouse	mouse	reporter	cell_line	EFO_0005914	not_applicable	proximal	activation
tri_22732	exp_1604	19124064	CTNNB1	BCL2L2	1499	599	human	human	binding	cell_line	CLO_0003665	not_applicable	unknown	not_applicable
tri_22732	exp_1605	19124064	CTNNB1	BCL2L2	1499	599	human	human	reporter	cell_line	CLO_0003665	not_applicable	unknown	activation
tri_22733	exp_3854	27068063	CTNNB1	SCN5A	12387	20271	mouse	mouse	binding	primary_tissue	UBERON_0002082	P70	unknown	not_applicable
tri_22733	exp_3856	27068063	CTNNB1	SCN5A	12387	20271	mouse	mouse	perturbation	cell_line	CLO_0053042	not_applicable	not_applicable	repression
tri_22733	exp_3855	27068063	CTNNB1	SCN5A	12387	20271	mouse	mouse	reporter	cell_line	CLO_0003684	not_applicable	unknown	repression
tri_22734	exp_2607	15031118	CTNNB1	NEUROG2	12387	11924	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	unknown	activation
tri_22735	exp_0148	18602747	CTNNB1	STAT3	1499	6774	human	human	perturbation	cell_line	CLO_0007129	not_applicable	not_applicable	activation
tri_22735	exp_0147	18602747	CTNNB1	STAT3	1499	6774	human	human	perturbation	cell_line	CLO_0001230	not_applicable	not_applicable	activation
tri_22735	exp_0146	18602747	CTNNB1	STAT3	1499	6774	human	human	reporter	cell_line	CLO_0001230	not_applicable	unknown	activation
tri_22736	exp_1944	22080605	CTNNB1	ZEB1	1499	6935	human	human	binding	cell_line	CLO_0009218	not_applicable	unknown	not_applicable
tri_22736	exp_1947	22080605	CTNNB1	ZEB1	1499	6935	human	human	perturbation	cell_line	CLO_0009218	not_applicable	not_applicable	activation
tri_22736	exp_1945	22080605	CTNNB1	ZEB1	1499	6935	human	human	reporter	cell_line	CLO_0003665	not_applicable	unknown	activation
tri_22736	exp_1946	22080605	CTNNB1	ZEB1	1499	6935	human	human	reporter	cell_line	CLO_0009218	not_applicable	unknown	activation
tri_22737	exp_3571	23326414	CTNNB1	HES7	12387	84653	mouse	mouse	reporter	cell_line	EFO_0002816	not_applicable	unknown	activation
tri_22738	exp_2183	25265064	CTNNB1	NR1I2	1499	8856	human	human	reporter	cell_line	CLO_0003704	not_applicable	unknown	activation
tri_22739	exp_2100	23736261	CTNNB1	SQSTM1	1499	8878	human	human	binding	cell_line	CLO_0004283	not_applicable	unknown	not_applicable
tri_22739	exp_2101	23736261	CTNNB1	SQSTM1	1499	8878	human	human	perturbation	cell_line	CLO_0004283	not_applicable	not_applicable	repression
tri_22739	exp_2102	23736261	CTNNB1	SQSTM1	12387	18412	mouse	mouse	perturbation	primary_tissue	UBERON_0001277	unknown	not_applicable	repression
tri_00596	exp_2213	25918228	FOXO1	CCL20	2308	6364	human	human	binding	primary_cell	CL_0000312	unknown	unknown	not_applicable
tri_00596	exp_2216	25918228	FOXO1	CCL20	2308	6364	human	human	perturbation	primary_cell	CL_0000312	unknown	not_applicable	activation
tri_00596	exp_2215	25918228	FOXO1	CCL20	2308	6364	human	human	reporter	primary_cell	CL_0000312	unknown	unknown	activation
tri_00596	exp_2217	25918228	FOXO1	CCL20	56458	20297	mouse	mouse	perturbation	primary_cell	CL_0000312	P0	not_applicable	activation
tri_00596	exp_2214	25918228	FOXO1	CCL20	56458	20297	mouse	mouse	reporter	primary_cell	CL_0000312	P0	unknown	activation
tri_00597	exp_2206	25918228	FOXO1	TGFB1	2308	7040	human	human	binding	primary_cell	CL_0000312	unknown	unknown	not_applicable
tri_00597	exp_2207	25918228	FOXO1	TGFB1	2308	7040	human	human	reporter	primary_cell	CL_0000312	unknown	unknown	activation
tri_00597	exp_3766	25918228	FOXO1	TGFB1	56458	21803	mouse	mouse	perturbation	primary_cell	CL_0000312	P0	not_applicable	activation
tri_01333	exp_2773	16954384	POU5F1	LEFTY1	18999	13590	mouse	mouse	binding	cell_line	EFO_0005914	not_applicable	proximal	not_applicable
tri_01333	exp_2774	16954384	POU5F1	LEFTY1	18999	13590	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_01740	exp_0057	15988017	POU5F1	SOX2	5460	6657	human	human	binding	cell_line	EFO_0007086	not_applicable	proximal	not_applicable
tri_01740	exp_0059	15988017	POU5F1	SOX2	18999	20674	mouse	mouse	binding	cell_line	EFO_0007075	not_applicable	proximal	not_applicable
tri_01740	exp_0055	15988017	POU5F1	SOX2	18999	20674	mouse	mouse	perturbation	cell_line	EFO_0007075	not_applicable	not_applicable	activation
tri_01740	exp_0054	15988017	POU5F1	SOX2	18999	20674	mouse	mouse	reporter	cell_line	EFO_0007075	not_applicable	proximal	activation
tri_07208	exp_2804	17090532	FOXO1	ADIPOQ	56458	11450	mouse	mouse	binding	cell_line	CLO_0001352	not_applicable	proximal	not_applicable
tri_07208	exp_2803	17090532	FOXO1	ADIPOQ	56458	11450	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_07208	exp_2806	17090532	FOXO1	ADIPOQ	56458	11450	mouse	mouse	perturbation	cell_line	CLO_0001352	not_applicable	not_applicable	activation
tri_07208	exp_2805	17090532	FOXO1	ADIPOQ	56458	11450	mouse	mouse	reporter	cell_line	CLO_0001352	not_applicable	proximal	activation
tri_07209	exp_1079	24291305	FOXO1	RETN	2308	57264	human	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
